Engine_ID,DATETIME,Oper_Set_1,Oper_Set_2,Oper_Set_3,Fan_Inlet_Temp,LPC_Outlet_Temp,HPC_Outlet_Temp,LPT_Outlet_Temp,Fan_Inlet_Pressure,Bypass_Duct_Pressure,Total_HPC_Outlet_Pressure,Physical_Fan_Speed,Physical_Core_Speed,Engine_Pressure_Ratio,Static_HPC_Outlet_Pressure,Fuel_Flow_Ratio,Corrected_Fan_Speed,Corrected_Core_Speed,Bypass_Ratio,Burner_Fuel_Air_Ratio,Bleed_Enthalpy,Demanded_Fan_Speed,Demanded_Crrct_Fan_Speed ,HPT_Coolant_Bleed,LPT_Coolant_Bleed
engine114,29JAN2016:12:00:00.000000,42.0047,0.84,40,445,549.28,1349.49,1120.76,3.91,5.72,139.08,2212.05,8327.88,1.02,41.81,130.68,2388.1,8093.88,9.3564,0.02,330,2212,100,10.57,6.4825
engine114,29JAN2016:18:30:00.000000,42.0047,0.8409,40,445,549.18,1357.1,1122.71,3.91,5.71,139.27,2211.97,8318.86,1.02,41.87,130.42,2388.09,8085.86,9.2893,0.02,331,2212,100,10.8,6.4758
engine114,30JAN2016:01:00:00.000000,0.0001,0.0001,100,518.67,642.66,1593.34,1405.18,14.62,21.61,553.95,2388.02,9061.8,1.3,47.28,521.84,2388.02,8143.27,8.4475,0.03,391,2388,100,39.04,23.4507
engine114,30JAN2016:07:30:00.000000,35.0066,0.84,60,449.44,554.93,1357.05,1123.79,5.48,8,194.6,2222.99,8346.22,1.02,41.81,183.63,2388.1,8073.35,9.3076,0.02,333,2223,100,14.92,9.0034
engine114,30JAN2016:14:00:00.000000,25.0034,0.62,80,462.54,536.52,1261.17,1044.71,7.05,9.02,175.43,1915.38,8013.85,0.94,36.74,165.3,2028.23,7875.48,10.8914,0.02,307,1915,84.93,14.36,8.6042
engine114,30JAN2016:20:30:00.000000,20.0072,0.7,0,491.19,607.05,1480.95,1243.45,9.35,13.65,335.47,2323.98,8725.85,1.08,44.31,315.18,2388.09,8064.95,9.1893,0.02,366,2324,100,24.51,14.7087
engine114,31JAN2016:03:00:00.000000,35.0052,0.8413,60,449.44,555.64,1358.79,1122.46,5.48,8,194.8,2223.03,8354.16,1.02,41.95,183.38,2388.11,8074.28,9.2999,0.02,332,2223,100,14.76,8.9039
engine114,31JAN2016:09:30:00.000000,42,0.84,40,445,549.76,1356.05,1125.73,3.91,5.72,138.82,2211.96,8324.58,1.02,41.92,130.36,2388,8084.94,9.3814,0.02,331,2212,100,10.53,6.36
engine114,31JAN2016:16:00:00.000000,35.007,0.8406,60,449.44,555.72,1365.59,1123.22,5.48,8,194.55,2222.98,8351.78,1.02,41.94,183.05,2388.11,8067.38,9.2978,0.02,334,2223,100,14.85,8.9201
engine114,31JAN2016:22:30:00.000000,35.0022,0.8413,60,449.44,555.2,1361.92,1124.32,5.48,8,193.78,2222.95,8353.04,1.02,41.74,183.35,2388.12,8067.67,9.3104,0.02,333,2223,100,14.9,8.8817
engine114,01FEB2016:05:00:00.000000,20.0051,0.7003,0,491.19,607.38,1479.59,1250.3,9.35,13.65,334.82,2323.96,8728.87,1.08,44.23,315.28,2388.09,8065.13,9.2088,0.02,365,2324,100,24.65,14.8033
engine114,01FEB2016:11:30:00.000000,42.0002,0.8408,40,445,549.59,1358,1123.87,3.91,5.71,139.27,2211.92,8317.34,1.02,41.88,130.68,2388.04,8089.03,9.3838,0.02,331,2212,100,10.88,6.366
engine114,01FEB2016:18:00:00.000000,42.0014,0.8418,40,445,549.7,1352.63,1120.32,3.91,5.71,139.01,2211.9,8321.33,1.02,42.04,130.09,2388.03,8089.52,9.3657,0.02,331,2212,100,10.68,6.3278
engine114,02FEB2016:00:30:00.000000,10.0013,0.2507,20,489.05,604.8,1500.21,1314.49,10.52,15.49,395.24,2318.89,8781.83,1.26,45.4,371.57,2388.14,8134.6,8.642,0.03,368,2319,100,28.71,17.158
engine114,02FEB2016:07:00:00.000000,0.0018,0.0016,100,518.67,642.12,1587.83,1406.74,14.62,21.61,553.88,2388.08,9067.42,1.3,47.38,522.05,2388.09,8131.51,8.4139,0.03,393,2388,100,38.94,23.3864
engine114,02FEB2016:13:30:00.000000,25.0035,0.62,80,462.54,536.8,1263.98,1044,7.05,9.03,175.55,1915.36,8011.64,0.94,36.61,164.79,2028.27,7876.91,10.8611,0.02,306,1915,84.93,14.36,8.6265
engine114,02FEB2016:20:00:00.000000,9.999,0.25,20,489.05,604.7,1501.64,1302.99,10.52,15.49,394.86,2318.88,8779.68,1.26,45.22,371.6,2388.12,8131.32,8.6204,0.03,368,2319,100,28.71,17.252
engine114,03FEB2016:02:30:00.000000,35.0012,0.8419,60,449.44,555.34,1360.78,1123.22,5.48,8,194.54,2223,8348.83,1.03,41.85,183.01,2388.11,8067.82,9.2881,0.02,335,2223,100,14.76,8.9739
engine114,03FEB2016:09:00:00.000000,42.0023,0.8404,40,445,549.23,1354.55,1121.75,3.91,5.72,138.22,2211.92,8318.19,1.02,41.96,130.92,2388.04,8085.34,9.337,0.02,328,2212,100,10.6,6.3618
engine114,03FEB2016:15:30:00.000000,10.0078,0.25,20,489.05,604.92,1496.92,1306.8,10.52,15.49,395.08,2318.93,8784.14,1.26,45.44,371.67,2388.04,8128.67,8.6635,0.03,370,2319,100,28.63,17.1438
engine114,03FEB2016:22:00:00.000000,35.0039,0.841,60,449.44,555.33,1363.33,1131.16,5.48,8,194.7,2222.96,8352.03,1.02,41.89,183.31,2388.11,8076.28,9.3155,0.02,334,2223,100,15.01,8.8251
engine114,04FEB2016:04:30:00.000000,42,0.8404,40,445,549.71,1355.44,1129.51,3.91,5.72,139,2211.92,8324.66,1.02,41.8,130.31,2388.02,8088.37,9.3476,0.02,330,2212,100,10.71,6.3407
engine114,04FEB2016:11:00:00.000000,41.9988,0.84,40,445,549.16,1350.39,1122.85,3.91,5.71,138.97,2211.9,8319.51,1.02,41.91,130.13,2388.01,8090.46,9.3757,0.02,329,2212,100,10.59,6.3488
engine114,04FEB2016:17:30:00.000000,10.0002,0.251,20,489.05,605.03,1498.25,1302.39,10.52,15.49,394.5,2318.86,8786.9,1.26,45.37,371.6,2388.1,8135.88,8.6315,0.03,369,2319,100,28.49,17.2467
engine114,05FEB2016:00:00:00.000000,42.002,0.8403,40,445,550.04,1346.87,1127.72,3.91,5.71,138.97,2211.95,8321.29,1.02,42.11,130.87,2388.04,8087.78,9.3522,0.02,331,2212,100,10.51,6.3219
engine114,05FEB2016:06:30:00.000000,0.0002,0.0016,100,518.67,643.02,1592.75,1408.05,14.62,21.61,554.1,2388.1,9053.93,1.3,47.39,521.73,2388.04,8140.36,8.4161,0.03,393,2388,100,38.94,23.3744
engine114,05FEB2016:13:00:00.000000,35.0033,0.8418,60,449.44,556.04,1368.92,1123.83,5.48,8,194.55,2222.97,8345.58,1.02,41.93,183.03,2388.08,8067.37,9.3407,0.02,334,2223,100,14.86,9.0143
engine114,05FEB2016:19:30:00.000000,0.0024,0.0012,100,518.67,641.95,1592.36,1402.44,14.62,21.61,553.59,2388.07,9057.97,1.3,47.46,521.77,2388.07,8136.28,8.4308,0.03,393,2388,100,38.94,23.4056
engine114,06FEB2016:02:00:00.000000,25.0024,0.62,80,462.54,537.03,1253.98,1041.49,7.05,9.03,175.79,1915.39,8011.25,0.94,36.64,164.81,2028.21,7876.2,10.893,0.02,306,1915,84.93,14.28,8.5166
engine114,06FEB2016:08:30:00.000000,19.9992,0.7001,0,491.19,607.39,1480.67,1250.84,9.35,13.65,335.12,2323.99,8733.92,1.08,44.27,314.88,2388.09,8064.53,9.2275,0.02,364,2324,100,24.4,14.7601
engine114,06FEB2016:15:00:00.000000,42.0013,0.8413,40,445,549.87,1351.62,1119.44,3.91,5.71,138.86,2211.88,8316.32,1.02,42.06,131.09,2387.91,8083.93,9.3502,0.02,331,2212,100,10.75,6.3686
engine114,06FEB2016:21:30:00.000000,25.0072,0.62,80,462.54,537.06,1261.89,1056.5,7.05,9.03,175.74,1915.32,8006.09,0.94,36.84,165,2028.17,7876.36,10.9067,0.02,307,1915,84.93,14.36,8.6048
engine114,07FEB2016:04:00:00.000000,25.0024,0.6215,80,462.54,536.65,1261.69,1042.7,7.05,9.02,175.58,1915.31,8007.49,0.94,36.75,164.86,2028.21,7875.18,10.9036,0.02,305,1915,84.93,14.2,8.5716
engine114,07FEB2016:10:30:00.000000,0.0026,0,100,518.67,643.07,1590.87,1410.71,14.62,21.61,553.34,2388.09,9050.42,1.3,47.51,521.67,2388.07,8133.19,8.4793,0.03,395,2388,100,38.79,23.3554
engine114,07FEB2016:17:00:00.000000,20.0008,0.7,0,491.19,607.2,1488.96,1246.67,9.35,13.65,335.04,2324.01,8721.37,1.08,44.2,315.36,2388.12,8069.06,9.2008,0.02,367,2324,100,24.51,14.6961
engine114,07FEB2016:23:30:00.000000,25.0033,0.6218,80,462.54,536.48,1261.44,1043.68,7.05,9.03,175.32,1915.35,8012.71,0.94,36.73,164.05,2028.22,7871.96,10.9087,0.02,306,1915,84.93,14.42,8.5082
engine114,08FEB2016:06:00:00.000000,25.0031,0.62,80,462.54,536.53,1266.69,1045.98,7.05,9.03,175.75,1915.3,8014.37,0.94,36.76,164.61,2028.22,7875.48,10.9047,0.02,307,1915,84.93,14.43,8.5403
engine114,08FEB2016:12:30:00.000000,20.0023,0.7008,0,491.19,607.49,1481.26,1252.68,9.35,13.66,334.57,2323.98,8725.38,1.08,44.46,315.54,2388.13,8057.98,9.2445,0.02,365,2324,100,24.56,14.7494
engine114,08FEB2016:19:00:00.000000,19.9993,0.7,0,491.19,607.36,1484.9,1249.65,9.35,13.66,334.58,2323.95,8726.95,1.08,44.68,314.9,2388.09,8059.2,9.2246,0.02,364,2324,100,24.42,14.7256
engine114,09FEB2016:01:30:00.000000,35.0043,0.84,60,449.44,555.8,1366.05,1129.77,5.48,8,194.71,2222.91,8353.85,1.02,41.94,182.97,2388.08,8069.71,9.3415,0.02,334,2223,100,14.9,8.9578
engine114,09FEB2016:08:00:00.000000,25.007,0.6204,80,462.54,536.48,1256.73,1047.26,7.05,9.02,175.57,1915.32,8013.01,0.94,36.82,163.94,2028.24,7870.41,10.882,0.02,308,1915,84.93,14.26,8.4811
engine114,09FEB2016:14:30:00.000000,34.9984,0.8416,60,449.44,555.82,1364.68,1128.4,5.48,8,193.84,2222.96,8353.9,1.02,41.94,182.66,2388.05,8065.14,9.3144,0.02,334,2223,100,14.84,8.8709
engine114,09FEB2016:21:00:00.000000,42.0016,0.84,40,445,549.92,1348.01,1136.84,3.91,5.71,139.02,2211.83,8326.24,1.02,42.2,129.97,2387.94,8083.07,9.3819,0.02,331,2212,100,10.72,6.3929
engine114,10FEB2016:03:30:00.000000,25.0009,0.62,80,462.54,537.34,1254.44,1054.91,7.05,9.03,174.75,1915.31,8013.17,0.94,36.9,164.64,2028.21,7876.08,10.9091,0.02,306,1915,84.93,14.27,8.5782
engine114,10FEB2016:10:00:00.000000,41.9981,0.8403,40,445,549.58,1350.03,1132.86,3.91,5.72,138.5,2211.82,8323.56,1.02,42.07,130.47,2387.93,8087.82,9.3476,0.02,331,2212,100,10.48,6.3532
engine114,10FEB2016:16:30:00.000000,10.0018,0.2519,20,489.05,605.52,1500.8,1315.53,10.52,15.49,394,2318.91,8777.82,1.26,45.41,370.89,2388.13,8132.92,8.661,0.03,370,2319,100,28.61,17.1555
engine114,10FEB2016:23:00:00.000000,9.9996,0.25,20,489.05,604.49,1501.46,1315.4,10.52,15.49,394.48,2318.99,8783.87,1.26,45.43,370.75,2388.18,8125.73,8.6598,0.03,369,2319,100,28.59,17.0642
engine114,11FEB2016:05:30:00.000000,34.9985,0.84,60,449.44,556.04,1370.67,1132.8,5.48,8,194.23,2222.94,8344.09,1.02,41.89,183.4,2387.99,8062.33,9.3347,0.02,334,2223,100,14.95,8.8586
engine114,11FEB2016:12:00:00.000000,20.0006,0.7002,0,491.19,607.79,1475.63,1251.69,9.35,13.66,334.49,2323.95,8725.47,1.08,44.57,315.03,2388.08,8064,9.2401,0.03,367,2324,100,24.69,14.6998
engine114,11FEB2016:18:30:00.000000,42.001,0.84,40,445,549.58,1353.87,1129.25,3.91,5.72,137.64,2211.84,8320.31,1.02,42.21,130.51,2387.9,8077.85,9.3863,0.02,331,2212,100,10.66,6.3148
engine114,12FEB2016:01:00:00.000000,24.9989,0.62,80,462.54,536.89,1267.05,1050.33,7.05,9.03,175.87,1915.29,8011.29,0.94,36.93,164.69,2028.18,7871.54,10.887,0.02,309,1915,84.93,14.33,8.5338
engine114,12FEB2016:07:30:00.000000,35.0071,0.84,60,449.44,555.44,1366.55,1131.88,5.48,8,194.31,2222.88,8341.06,1.02,42.24,182.77,2387.89,8065.17,9.3214,0.02,335,2223,100,14.85,8.8903
engine114,12FEB2016:14:00:00.000000,24.9995,0.6218,80,462.54,536.42,1264.67,1046.22,7.05,9.02,175.24,1915.23,8012.27,0.94,36.79,164.43,2028.13,7870.99,10.9118,0.02,309,1915,84.93,14.04,8.3985
engine114,12FEB2016:20:30:00.000000,25.0013,0.62,80,462.54,536.31,1270.52,1047.67,7.05,9.03,175.95,1915.28,8009.69,0.93,36.93,164.57,2028.17,7871.67,10.9258,0.02,309,1915,84.93,14.19,8.5551
engine114,13FEB2016:03:00:00.000000,42.0039,0.84,40,445,549.57,1355.72,1130.41,3.91,5.72,138.93,2211.83,8323.48,1.02,42.2,130.53,2387.92,8082.36,9.3887,0.02,332,2212,100,10.83,6.2974
engine114,13FEB2016:09:30:00.000000,35.0023,0.8403,60,449.44,555.18,1360.83,1132.28,5.48,8,194.77,2222.89,8349.48,1.02,41.94,182.68,2388.03,8066.31,9.3697,0.02,336,2223,100,14.92,9.0366
engine114,13FEB2016:16:00:00.000000,9.9991,0.2514,20,489.05,605.36,1502.47,1316.87,10.52,15.5,394.39,2319.02,8780.23,1.26,45.58,371.48,2388.23,8124.33,8.6843,0.03,371,2319,100,28.45,17.0444
engine114,13FEB2016:22:30:00.000000,19.9983,0.7,0,491.19,608.05,1489.34,1250.87,9.35,13.66,334.66,2323.98,8726.67,1.07,44.52,314.9,2388.19,8057.18,9.2693,0.02,367,2324,100,24.21,14.7038
engine114,14FEB2016:05:00:00.000000,34.9996,0.84,60,449.44,555.94,1356.3,1130.82,5.48,8,194.28,2222.94,8343.89,1.02,41.95,182.9,2387.95,8062.87,9.3326,0.02,334,2223,100,14.81,8.8564
engine114,14FEB2016:11:30:00.000000,35.0019,0.84,60,449.44,556.27,1363.34,1142.22,5.48,8,194.26,2222.83,8346.92,1.02,42.19,183.5,2387.97,8060.85,9.3546,0.02,335,2223,100,14.73,8.8329
engine114,14FEB2016:18:00:00.000000,25.0075,0.62,80,462.54,536.89,1262.6,1052.54,7.05,9.03,175.73,1915.24,8012.01,0.94,36.96,164.34,2028.1,7868.23,10.936,0.02,308,1915,84.93,14.13,8.7364
engine114,15FEB2016:00:30:00.000000,42.0058,0.8412,40,445,550.12,1355.79,1133.83,3.91,5.72,138.03,2211.71,8311.4,1.02,42.31,130.69,2387.79,8079.04,9.3916,0.02,334,2212,100,10.5,6.2955
engine114,15FEB2016:07:00:00.000000,42.0075,0.84,40,445,550,1361.86,1128.78,3.91,5.72,138.52,2211.75,8322.93,1.02,42.26,129.84,2387.79,8075.37,9.4094,0.02,331,2212,100,10.56,6.283
engine114,15FEB2016:13:30:00.000000,35.0056,0.84,60,449.44,555.58,1368.27,1130.6,5.48,8,194,2222.87,8347.78,1.02,42.17,183.01,2387.91,8066.03,9.3383,0.02,335,2223,100,14.89,8.8252
engine114,15FEB2016:20:00:00.000000,24.9984,0.6212,80,462.54,536.74,1265.36,1063.07,7.05,9.03,175.93,1915.23,8010.79,0.94,36.97,164.1,2028.16,7866.9,10.9398,0.02,308,1915,84.93,14.27,8.493
engine114,16FEB2016:02:30:00.000000,42.0059,0.84,40,445,549.8,1359.15,1133.37,3.91,5.71,137.85,2211.73,8321.3,1.02,42.32,130.52,2387.71,8079.54,9.4229,0.02,331,2212,100,10.46,6.3732
engine114,16FEB2016:09:00:00.000000,0.0017,0.0007,100,518.67,643.07,1596.13,1418.37,14.62,21.61,552.96,2388.19,9053.09,1.3,47.77,521.45,2388.21,8132.91,8.4584,0.03,394,2388,100,38.73,23.0532
engine114,16FEB2016:15:30:00.000000,20.004,0.7005,0,491.19,608.09,1491.49,1261.57,9.35,13.66,333.3,2324.01,8727.83,1.08,44.67,314.8,2388.14,8054.31,9.2867,0.02,367,2324,100,24.33,14.6097
engine114,16FEB2016:22:00:00.000000,0.0021,0,100,518.67,642.91,1594.42,1424.45,14.62,21.61,551.96,2388.23,9045.44,1.3,47.85,520.23,2388.2,8129.94,8.4578,0.03,395,2388,100,38.6,23.1669
engine114,17FEB2016:04:30:00.000000,20.0005,0.7005,0,491.19,608.01,1488.81,1266.62,9.35,13.66,334.09,2323.99,8717.79,1.07,44.68,314.09,2388.18,8052.15,9.2928,0.03,368,2324,100,24.35,14.6563
engine114,17FEB2016:11:00:00.000000,20.0031,0.7015,0,491.19,608.07,1495.81,1261.18,9.35,13.66,334.03,2324.03,8719.03,1.08,44.8,314.57,2388.16,8049.6,9.2802,0.03,368,2324,100,24.34,14.6958
engine114,17FEB2016:17:30:00.000000,0.0026,0,100,518.67,642.54,1599.74,1416.06,14.62,21.61,551.11,2388.2,9054.02,1.3,47.73,520.51,2388.15,8127.23,8.4766,0.03,395,2388,100,38.36,23.1459
engine114,18FEB2016:00:00:00.000000,35.0045,0.84,60,449.44,556.4,1365.35,1136.22,5.48,8,193.91,2222.81,8343.24,1.02,42.3,182.58,2387.87,8061.01,9.3919,0.02,335,2223,100,14.83,8.7991
engine114,18FEB2016:06:30:00.000000,9.9999,0.25,20,489.05,605.71,1510.07,1315.03,10.52,15.5,393.53,2319.08,8768.7,1.26,45.96,371.46,2388.28,8115.28,8.6846,0.03,371,2319,100,28.41,16.9915
engine114,18FEB2016:13:00:00.000000,0.0006,0.0007,100,518.67,643.1,1600.29,1421.87,14.62,21.61,552.51,2388.21,9046.92,1.3,47.8,520.6,2388.2,8130.2,8.4929,0.03,394,2388,100,38.62,23.1582
engine114,18FEB2016:19:30:00.000000,41.9994,0.8406,40,445,549.99,1346.85,1131.17,3.91,5.72,138.32,2211.6,8320.72,1.02,42.46,130.1,2387.66,8076.7,9.3862,0.02,332,2212,100,10.37,6.2148
engine114,19FEB2016:02:00:00.000000,35.0022,0.8408,60,449.44,556.54,1368.71,1136.21,5.48,8,194.56,2222.74,8342.05,1.02,42.19,182.85,2387.85,8051.82,9.3436,0.02,335,2223,100,14.71,8.988
engine114,19FEB2016:08:30:00.000000,10.0036,0.2515,20,489.05,605.38,1501.71,1327.37,10.52,15.5,393.94,2319.08,8772.21,1.26,45.75,370.68,2388.32,8119.49,8.7458,0.03,372,2319,100,28.32,17.037
engine114,19FEB2016:15:00:00.000000,35.0046,0.8412,60,449.44,555.99,1376.27,1147.04,5.48,8,194.37,2222.79,8346.6,1.02,42.44,182.65,2387.85,8050.02,9.3826,0.02,337,2223,100,14.83,8.8359
engine114,19FEB2016:21:30:00.000000,20.0005,0.7009,0,491.19,608.25,1492,1265.16,9.35,13.66,334.25,2324.02,8717.95,1.08,44.97,314.22,2388.16,8052.96,9.2949,0.03,368,2324,100,24.25,14.6748
engine114,20FEB2016:04:00:00.000000,42.002,0.84,40,445,550.12,1369.6,1134.9,3.91,5.71,137.89,2211.55,8315.93,1.02,42.54,129.97,2387.64,8075.76,9.4359,0.02,332,2212,100,10.41,6.2941
engine114,20FEB2016:10:30:00.000000,42.0061,0.84,40,445,549.73,1369.31,1139.76,3.91,5.72,137.68,2211.51,8308.51,1.02,42.51,130.27,2387.57,8068.69,9.4093,0.02,332,2212,100,10.5,6.3291
engine114,20FEB2016:17:00:00.000000,25.003,0.6205,80,462.54,537.7,1269.79,1060.25,7.05,9.03,175.14,1915.13,8004.7,0.94,37.12,164.29,2028.03,7863.78,10.9638,0.02,310,1915,84.93,14.15,8.439
engine114,20FEB2016:23:30:00.000000,41.9986,0.84,40,445,550.81,1365.94,1139.06,3.91,5.72,137.99,2211.58,8304.32,1.02,42.64,130.31,2387.61,8071.19,9.467,0.02,332,2212,100,10.36,6.3232
engine114,21FEB2016:06:00:00.000000,10.0018,0.2507,20,489.05,605.8,1502.3,1321.44,10.52,15.5,393.6,2319.16,8757.07,1.26,45.9,370.38,2388.35,8110.68,8.7279,0.03,371,2319,100,28.25,16.9035
engine114,21FEB2016:12:30:00.000000,42.0023,0.8415,40,445,550.82,1354.56,1140.88,3.91,5.71,138.41,2211.51,8317.12,1.02,42.72,130.34,2387.6,8071.04,9.4408,0.02,332,2212,100,10.49,6.3468
engine114,21FEB2016:19:00:00.000000,0.0004,0.0007,100,518.67,643.08,1596.4,1424.95,14.62,21.61,551.24,2388.26,9046.03,1.3,48.14,520.18,2388.28,8116.99,8.5245,0.03,395,2388,100,38.67,23.0566
engine114,22FEB2016:01:30:00.000000,41.9997,0.84,40,445,549.87,1358.31,1140.49,3.91,5.71,138.71,2211.49,8315.24,1.02,42.47,129.63,2387.47,8066.15,9.47,0.02,333,2212,100,10.46,6.263
engine114,22FEB2016:08:00:00.000000,9.9992,0.25,20,489.05,605.47,1513.44,1332.41,10.52,15.5,393.32,2319.2,8761.32,1.26,46.29,371.3,2388.4,8115.88,8.7117,0.03,372,2319,100,28.36,16.8552
engine114,22FEB2016:14:30:00.000000,0.003,0,100,518.67,642.97,1593.66,1430.15,14.62,21.61,551.81,2388.32,9048.85,1.3,48.18,519.7,2388.25,8111.65,8.533,0.03,396,2388,100,38.48,23.0967
engine114,22FEB2016:21:00:00.000000,25.0073,0.62,80,462.54,537.51,1273.98,1063.55,7.05,9.03,175.14,1915.12,8002.64,0.94,37.17,164.11,2027.96,7866.77,10.9933,0.02,309,1915,84.93,14.15,8.476
engine114,23FEB2016:03:30:00.000000,20.001,0.7011,0,491.19,608.72,1497.8,1272.59,9.35,13.66,333.95,2324.1,8711.43,1.08,45.14,313.95,2388.18,8045.65,9.3488,0.03,368,2324,100,24.21,14.6273
engine114,23FEB2016:10:00:00.000000,42.0077,0.8412,40,445,550.49,1363.29,1146.43,3.91,5.72,137.41,2211.39,8305.24,1.02,42.72,130.12,2387.48,8065.05,9.4614,0.02,333,2212,100,10.23,6.294
engine106,01JAN2016:08:00:00.000000,41.9985,0.84,40,445,549.88,1354.2,1119.96,3.91,5.72,138.57,2211.58,8304.54,1.02,42.16,130.74,2387.62,8068.41,9.3695,0.02,331,2212,100,10.36,6.3185
engine106,01JAN2016:14:30:00.000000,19.9984,0.7011,0,491.19,607.85,1490.41,1250.61,9.35,13.66,333.91,2323.91,8713.85,1.08,44.47,314.9,2388.05,8047.75,9.2506,0.02,365,2324,100,24.25,14.6801
engine106,01JAN2016:21:00:00.000000,41.999,0.84,40,445,549.21,1348.64,1131.13,3.91,5.71,138,2211.65,8303.6,1.02,42.19,130.78,2387.63,8070.58,9.3789,0.02,329,2212,100,10.67,6.325
engine106,02JAN2016:03:30:00.000000,42.0039,0.8407,40,445,549.65,1350.71,1128.66,3.91,5.72,138.41,2211.5,8301.84,1.02,42.21,130.35,2387.57,8076.89,9.3877,0.02,331,2212,100,10.65,6.3221
engine106,02JAN2016:10:00:00.000000,25.0062,0.62,80,462.54,537.35,1265.35,1047.65,7.05,9.02,174.33,1915.07,8001.04,0.94,36.8,164.05,2027.97,7862.46,10.9184,0.02,307,1915,84.93,14.16,8.4642
engine106,02JAN2016:16:30:00.000000,35.0016,0.84,60,449.44,555.9,1362.13,1140.77,5.48,8,194.67,2222.64,8337.23,1.02,42.07,183.17,2387.75,8050.11,9.3578,0.02,336,2223,100,14.86,8.9289
engine106,02JAN2016:23:00:00.000000,0.0019,0,100,518.67,643.34,1589,1412.89,14.62,21.61,553.06,2388.15,9043.22,1.3,47.55,521.7,2388.17,8118.98,8.457,0.03,393,2388,100,38.7,23.2858
engine106,03JAN2016:05:30:00.000000,42.0001,0.8405,40,445,549.87,1353.11,1126.64,3.91,5.71,139.47,2211.56,8305.71,1.02,42.14,130.69,2387.64,8074.84,9.4089,0.02,332,2212,100,10.43,6.4439
engine106,03JAN2016:12:00:00.000000,42.0061,0.84,40,445,549.44,1355.74,1129.23,3.91,5.71,138.15,2211.57,8303.03,1.02,42.07,129.81,2387.7,8066.13,9.3508,0.02,330,2212,100,10.55,6.4177
engine106,03JAN2016:18:30:00.000000,25.0006,0.6219,80,462.54,537.06,1264.73,1050.55,7.05,9.02,174.88,1915.04,8003.2,0.94,36.87,164.73,2027.99,7863.91,10.934,0.02,307,1915,84.93,14.28,8.6246
engine106,04JAN2016:01:00:00.000000,20.0051,0.7002,0,491.19,607.77,1483.88,1254.62,9.35,13.66,334.3,2323.94,8718.03,1.08,44.61,314.85,2388.07,8052.31,9.2491,0.02,365,2324,100,24.42,14.7235
engine106,04JAN2016:07:30:00.000000,34.9984,0.84,60,449.44,555.69,1363.76,1131,5.48,8,194.61,2222.67,8331.94,1.02,42.02,182.82,2387.76,8050.58,9.345,0.02,333,2223,100,14.93,8.9888
engine106,04JAN2016:14:00:00.000000,25.0031,0.62,80,462.54,537.14,1260.8,1054.16,7.05,9.03,175.47,1915.07,8004.63,0.94,36.86,164.72,2027.98,7864.38,10.9162,0.02,306,1915,84.93,14.34,8.5205
engine106,04JAN2016:20:30:00.000000,20.0034,0.7013,0,491.19,607.48,1486.94,1255.57,9.35,13.66,334.47,2323.89,8705.38,1.08,44.65,315.33,2388.06,8048.78,9.225,0.02,367,2324,100,24.54,14.6807
engine106,05JAN2016:03:00:00.000000,25.0005,0.6213,80,462.54,536.98,1260.83,1052.79,7.05,9.02,176.1,1915.09,8000.14,0.94,36.79,164.4,2027.99,7861.12,10.9299,0.02,309,1915,84.93,14.21,8.4138
engine106,05JAN2016:09:30:00.000000,20.0016,0.7016,0,491.19,606.86,1489.47,1257.2,9.35,13.66,334.57,2323.94,8711.25,1.08,44.44,314.52,2388,8044.15,9.2275,0.02,367,2324,100,24.53,14.7355
engine106,05JAN2016:16:00:00.000000,10.0042,0.2507,20,489.05,604.92,1500.82,1309.23,10.52,15.5,394.46,2318.94,8761.05,1.26,45.42,371.54,2388.2,8116.13,8.6683,0.03,369,2319,100,28.4,17.1632
engine106,05JAN2016:22:30:00.000000,42.0042,0.84,40,445,549.44,1351.39,1131.54,3.91,5.71,139.15,2211.54,8306.84,1.02,42.38,130.61,2387.52,8068.8,9.3903,0.02,332,2212,100,10.61,6.4529
engine106,06JAN2016:05:00:00.000000,20.0057,0.7019,0,491.19,607.07,1489.26,1246.73,9.35,13.66,334.75,2323.89,8717.01,1.08,44.55,314.6,2388.04,8045.78,9.2224,0.02,365,2324,100,24.69,14.7228
engine106,06JAN2016:11:30:00.000000,20.0047,0.7014,0,491.19,607.63,1490.69,1258.55,9.35,13.66,334.35,2323.92,8705.63,1.08,44.45,314.88,2388.04,8047.21,9.2151,0.02,365,2324,100,24.56,14.6984
engine106,06JAN2016:18:00:00.000000,0.0021,0,100,518.67,642.27,1590.65,1403.49,14.62,21.61,552.59,2388.2,9041.33,1.3,47.5,521.05,2388.1,8122.08,8.4238,0.03,393,2388,100,38.75,23.1883
engine106,07JAN2016:00:30:00.000000,19.9989,0.7,0,491.19,607.38,1486.94,1252.81,9.35,13.65,334.34,2323.93,8712.61,1.08,44.47,315.02,2388.07,8049.06,9.2254,0.02,365,2324,100,24.34,14.727
engine106,07JAN2016:07:00:00.000000,0.001,0,100,518.67,642.76,1593.89,1412.01,14.62,21.61,553.15,2388.14,9036.24,1.3,47.57,521.14,2388.13,8119.9,8.4409,0.03,393,2388,100,38.83,23.3057
